id,c_holder,c_cates,c_author,c_lang,record_type,status,number_of_pages,url
162,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-9",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/162
161,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-8",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/161
160,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-7",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/160
159,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-6",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/159
158,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-5",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,8,https://de-crypt.org/decrypt-web/RecordsView/158
157,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-4",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/157
156,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-3",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,9,https://de-crypt.org/decrypt-web/RecordsView/156
155,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-2",1718 - 1720,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/155
154,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D ASV_i1025_SdS_Spain_364D-1",1718 - 1720,The Secretariat Spain,"Cleartext: Plaintext: Italian, Latin?, French?",Cipher,Partially decrypted,7,https://de-crypt.org/decrypt-web/RecordsView/154
153,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-32",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/153
152,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-31",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/152
151,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-30",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/151
150,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-29",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/150
149,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-28",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/149
148,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-27",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/148
147,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-26",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/147
146,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-25",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/146
145,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-24",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/145
144,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-23",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/144
143,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-22",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/143
142,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-21",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/142
141,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-20",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/141
140,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-19",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/140
139,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-18",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,11,https://de-crypt.org/decrypt-web/RecordsView/139
138,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-17",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/138
137,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-16",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,9,https://de-crypt.org/decrypt-web/RecordsView/137
136,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-15",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/136
135,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-14",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/135
134,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-13",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/134
133,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-12",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/133
132,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-11",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/132
131,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-10",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/131
130,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-9",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/130
129,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-8",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/129
128,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-7",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/128
127,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-6",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/127
126,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-5",1717 - 1717,The Secretariat Spain,"Cleartext: Plaintext: Italian, Spanish",Cipher,Partially decrypted,6,https://de-crypt.org/decrypt-web/RecordsView/126
125,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-4",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,10,https://de-crypt.org/decrypt-web/RecordsView/125
124,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-3",1717 - 1717,The Secretariat Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,13,https://de-crypt.org/decrypt-web/RecordsView/124
123,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-2",1717 - 1717,The Secretariat Spain,"Cleartext: Plaintext: Italian, Latin",Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/123
122,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C ASV_i1025_SdS_Spain_364C-1",1717 - 1717,The Secretariat Spain,"Cleartext: Plaintext: Italian, French",Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/122
121,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 304 ASV_i1025_SdS_Spain_304-2",1767 - 1767,Abbot Vincenti and nuncio Lucini Spain,Cleartext: Plaintext: Italian,Cipher,Decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/121
120,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 304 ASV_i1025_SdS_Spain_304-1",1767 - 1767,Abbot Vincenti and nuncio Lucini Spain,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/120
119,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 31 ASV_i1025_SdS_Spain_31-1",1584 - 1585,Vescovo di Lodi Spain,Cleartext: Spanish Plaintext: Spanish,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/119
118,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 10 ASV_i1025_SdS_Spain_10-2",1576 - 1577,Nuncios Ormanetto and Antonio Clementino Spain,Cleartext: Italian Plaintext:,Cipher,Non-decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/118
117,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 10 ASV_i1025_SdS_Spain_10-1",1576 - 1577,Nuncios Ormanetto and Antonio Clementino Spain,Cleartext: Spanish Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/117
116,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 7 ASV_i1025_SdS_Spain_7-1",1573 - 1573,Ormanetto Spain,Cleartext: Spanish Plaintext:,Cipher,Non-decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/116
115,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-13",1569 - 1572,"Author: Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/115
114,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-12",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/114
113,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-11",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/113
112,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-10",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/112
111,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-9",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/111
110,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-8",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/110
109,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-7",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/109
108,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-6",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/108
107,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-5",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/107
106,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-4",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/106
105,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-3",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/105
104,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-2",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/104
103,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/II ASV_i1025_SdS_Spain_6_II-1",1569 - 1572,"Cardinals Alessandrino, Rusticucci and Ugolino Gualterucci Spain",Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/103
102,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-10",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/102
101,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-9",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/101
100,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-8",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Italian Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/100
99,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-7",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/99
98,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-6",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/98
97,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-5",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,4,https://de-crypt.org/decrypt-web/RecordsView/97
96,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-4",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/96
95,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-3",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/95
94,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-2",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/94
93,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 6/I ASV_i1025_SdS_Spain_6_I-1",1568 - 1570,Cardinal Alessandrino Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/93
92,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. IA ASV_i1025_SdS_Spain_IA-2",1538 - 1612,Spain,Cleartext: Italian Plaintext:,Cipher,Non-decrypted,8,https://de-crypt.org/decrypt-web/RecordsView/92
91,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. IA ASV_i1025_SdS_Spain_IA-1",1538 - 1612,Spain,Cleartext: Italian Plaintext:,Cipher,Non-decrypted,5,https://de-crypt.org/decrypt-web/RecordsView/91
90,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I ASV_i1025_SdS_Spain_I-6",1566 - 1571,Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/90
89,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I ASV_i1025_SdS_Spain_I-5",1566 - 1571,Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/89
88,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I ASV_i1025_SdS_Spain_I-4",1566 - 1571,Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,2,https://de-crypt.org/decrypt-web/RecordsView/88
87,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I ASV_i1025_SdS_Spain_I-3",1566 - 1571,Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,3,https://de-crypt.org/decrypt-web/RecordsView/87
86,"Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. I ASV_i1025_SdS_Spain_I-2",1566 - 1571,Spain,Cleartext: Plaintext: Italian,Cipher,Partially decrypted,1,https://de-crypt.org/decrypt-web/RecordsView/86
